NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
2877123;2024;33110328;3304557;Rio de Janeiro;33;RJ;4;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;549.9;591.1;595.3;666.9;0;1;160;200;180;180;200;920
3699428;2024;NA;NA;;NA;;NA;NA;NA;2202208;Campo Maior;22;PI;1;1;1;1;427.7;403.9;442.9;411.2;0;1;140;120;120;140;120;640
2665644;2024;52010287;5218003;Porangatu;52;GO;2;1;1;5218003;Porangatu;52;GO;1;1;1;1;447.8;408.3;496.6;495.4;1;1;120;120;100;140;40;520
2591650;2024;12009725;1200179;Capixaba;12;AC;2;1;1;1200450;Senador Guiomard;12;AC;1;1;1;1;500.5;530.1;536.5;492.7;1;1;140;120;140;160;140;700
105347;2024;29123143;2931905;Tucano;29;BA;2;2;1;2931905;Tucano;29;BA;1;1;1;1;353.4;432.8;362.5;386.1;1;4;0;0;0;0;0;0
2488588;2024;23085592;2304103;Crateús;23;CE;2;1;1;2304103;Crateús;23;CE;1;1;1;1;491;415.6;537.5;506.2;1;1;140;160;120;160;180;760
3938063;2024;35021696;3543907;Rio Claro;35;SP;2;1;1;3543907;Rio Claro;35;SP;1;1;1;1;574.6;416.9;552.2;575.9;0;1;120;120;120;120;140;620
1541568;2024;29252555;2926400;Riacho de Santana;29;BA;2;1;1;2926400;Riacho de Santana;29;BA;1;1;1;1;506.1;494.1;511.7;460.8;1;1;120;160;140;120;180;720
2536355;2024;29277256;2925105;Poções;29;BA;2;1;1;2925105;Poções;29;BA;1;1;1;1;510.8;570.6;517.9;390.9;0;1;120;120;120;140;140;640
2070754;2024;NA;NA;;NA;;NA;NA;NA;2512903;Rio Tinto;25;PB;1;1;1;1;377.6;568;542.8;453;1;1;140;160;120;120;100;640
3692884;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;1;1;1;1;568.5;462.9;587.3;614.2;0;1;100;180;140;160;120;700
404579;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1066719;2024;NA;NA;;NA;;NA;NA;NA;1501402;Belém;15;PA;1;1;1;1;578;639.2;595.9;468.2;1;1;160;180;160;180;200;880
1777323;2024;35108583;3529401;Mauá;35;SP;4;1;1;3529401;Mauá;35;SP;1;1;1;1;394.3;435.5;485.5;398.3;1;1;120;160;120;120;100;620
2953241;2024;35005997;3518800;Guarulhos;35;SP;2;1;1;3518800;Guarulhos;35;SP;1;1;1;1;425.1;544.1;578.5;652;0;1;120;160;120;120;100;620
1276757;2024;24327328;2401008;Apodi;24;RN;1;1;1;2401008;Apodi;24;RN;1;1;1;1;544.2;576;575.9;644.4;1;1;160;200;160;180;200;900
1023584;2024;NA;NA;;NA;;NA;NA;NA;3303906;Petrópolis;33;RJ;1;1;1;1;423.1;570.8;465.1;432.9;1;1;120;120;120;120;80;560
3041564;2024;NA;NA;;NA;;NA;NA;NA;1504208;Marabá;15;PA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
669666;2024;21104832;2105906;Lago Verde;21;MA;2;1;1;2101202;Bacabal;21;MA;1;1;1;1;456.8;479.9;434.4;430.5;0;1;140;160;140;120;120;680
3646188;2024;31305120;3105608;Barbacena;31;MG;4;1;1;3118304;Conselheiro Lafaiete;31;MG;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
593792;2024;15175413;1506500;Santa Izabel do Pará;15;PA;2;1;1;1506500;Santa Izabel do Pará;15;PA;1;1;1;1;421.3;441;462.4;412.6;0;1;160;160;120;120;160;720
258264;2024;15039641;1501402;Belém;15;PA;2;1;1;1501402;Belém;15;PA;1;1;1;1;456.1;450.6;483.4;450.1;1;1;120;160;180;180;180;820
346834;2024;NA;NA;;NA;;NA;NA;NA;3516200;Franca;35;SP;1;1;1;1;587.2;599.9;600.7;592.3;0;1;120;160;120;160;160;720
3769157;2024;NA;NA;;NA;;NA;NA;NA;2606408;Gravatá;26;PE;1;1;1;1;483.4;594;556.3;606.7;0;1;120;120;120;140;140;640
1823893;2024;NA;NA;;NA;;NA;NA;NA;3109006;Brumadinho;31;MG;1;1;1;1;436.3;438.5;381.7;392.6;1;1;120;180;120;120;120;660
4087399;2024;NA;NA;;NA;;NA;NA;NA;2924009;Paulo Afonso;29;BA;1;1;1;1;535.8;513.6;589.7;654.1;0;1;120;200;140;160;140;760
2668320;2024;41156781;4127700;Toledo;41;PR;4;1;1;4127700;Toledo;41;PR;1;1;1;1;594.4;588.3;589.2;680.2;0;1;120;140;120;140;140;660
1501812;2024;NA;NA;;NA;;NA;NA;NA;5002704;Campo Grande;50;MS;1;1;1;1;565.3;524.6;524.5;500.1;0;1;100;100;100;120;20;440
1846304;2024;NA;NA;;NA;;NA;NA;NA;2408102;Natal;24;RN;1;1;1;1;541;623.6;620.9;515.5;1;1;140;120;120;100;140;620
3880042;2024;NA;NA;;NA;;NA;NA;NA;3301009;Campos dos Goytacazes;33;RJ;1;1;1;1;608;452.5;520.5;599.6;0;1;140;120;120;120;120;620
3623452;2024;NA;NA;;NA;;NA;NA;NA;2105302;Imperatriz;21;MA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3977506;2024;NA;NA;;NA;;NA;NA;NA;4309209;Gravataí;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
263416;2024;NA;NA;;NA;;NA;NA;NA;2507507;João Pessoa;25;PB;0;1;1;0;NA;658.8;635.9;NA;0;1;160;200;160;160;180;860
205148;2024;23071591;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;393.4;491.7;435.6;400.6;0;1;140;160;120;140;120;680
625390;2024;33028729;3305505;Saquarema;33;RJ;2;1;1;3305505;Saquarema;33;RJ;1;1;1;1;426.1;464.2;569.5;451.5;0;1;100;120;80;100;80;480
1389950;2024;15059260;1508035;Tracuateua;15;PA;2;1;1;1501709;Bragança;15;PA;1;1;1;1;376.9;400.9;490.5;428.4;1;1;80;160;80;80;160;560
1745727;2024;NA;NA;;NA;;NA;NA;NA;2924009;Paulo Afonso;29;BA;1;1;1;1;399.1;434.8;496.6;416.7;0;1;100;140;100;80;80;500
2271329;2024;NA;NA;;NA;;NA;NA;NA;3201407;Castelo;32;ES;1;1;1;1;501.2;517.9;501.7;612.4;0;1;140;180;140;160;140;760
641165;2024;35019483;3556503;Várzea Paulista;35;SP;2;1;1;3556503;Várzea Paulista;35;SP;1;1;1;1;547.8;567.8;624.3;664.1;0;1;120;140;120;100;180;660
4217199;2024;NA;NA;;NA;;NA;NA;NA;1702109;Araguaína;17;TO;1;1;1;1;447.2;465.6;464.2;501.6;1;1;120;120;100;100;40;480
3778896;2024;NA;NA;;NA;;NA;NA;NA;3163706;São Lourenço;31;MG;1;1;1;1;527.2;433.9;517.4;596;0;1;120;120;120;120;120;600
881879;2024;NA;NA;;NA;;NA;NA;NA;4305207;Cerro Largo;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
273340;2024;33077100;3304557;Rio de Janeiro;33;RJ;2;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;535.2;456.5;555.8;489.9;0;1;80;140;120;100;80;520
3118533;2024;NA;NA;;NA;;NA;NA;NA;1600303;Macapá;16;AP;1;1;1;1;501.7;559.5;499.5;429.6;1;1;120;120;140;100;140;620
2088845;2024;24061778;2404200;Goianinha;24;RN;2;1;1;2404200;Goianinha;24;RN;1;1;1;1;379.2;533.8;433.9;532.9;1;6;0;0;0;0;0;0
1800024;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3181872;2024;NA;NA;;NA;;NA;NA;NA;2408003;Mossoró;24;RN;1;1;1;1;537.8;606.8;598.1;532.3;1;1;160;200;180;200;200;940
4099193;2024;53012941;5300108;Brasília;53;DF;4;1;1;5300108;Brasília;53;DF;1;1;1;1;603.5;580.9;530.6;575.8;0;1;160;160;140;140;140;740
289706;2024;23066709;2304400;Fortaleza;23;CE;1;1;1;2304400;Fortaleza;23;CE;1;1;1;1;507.5;489;563.5;497.8;1;1;120;80;100;140;0;440
2179985;2024;NA;NA;;NA;;NA;NA;NA;3503208;Araraquara;35;SP;1;1;1;1;548.1;441.2;477.1;515.4;0;1;120;140;100;140;140;640
218255;2024;42081432;4218004;Tijucas;42;SC;2;1;1;4218004;Tijucas;42;SC;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2574807;2024;NA;NA;;NA;;NA;NA;NA;3304904;São Gonçalo;33;RJ;1;1;1;1;405.7;489.1;595.8;394.9;0;1;120;120;120;160;120;640
3115345;2024;NA;NA;;NA;;NA;NA;NA;2800670;Boquim;28;SE;1;1;1;1;419.2;347.7;485.8;455.6;1;1;80;120;80;80;20;380
1306531;2024;NA;NA;;NA;;NA;NA;NA;3106200;Belo Horizonte;31;MG;1;1;1;1;607;650.5;599.8;724.8;0;1;160;180;140;200;180;860
4099981;2024;NA;NA;;NA;;NA;NA;NA;1302603;Manaus;13;AM;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
4034865;2024;NA;NA;;NA;;NA;NA;NA;2304004;Coreaú;23;CE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3407276;2024;NA;NA;;NA;;NA;NA;NA;2612208;Salgueiro;26;PE;1;1;1;1;412.8;376.4;401.9;469.6;1;1;120;160;120;100;80;580
928999;2024;35448285;3505708;Barueri;35;SP;2;1;1;3522505;Itapevi;35;SP;1;1;1;1;452.3;591;567.1;515.9;0;1;160;160;160;180;180;840
4192571;2024;NA;NA;;NA;;NA;NA;NA;4317103;Sant'Ana do Livramento;43;RS;1;1;1;1;516.4;572.1;557.3;536.7;1;1;120;120;120;120;80;560
2086691;2024;25117700;2502508;Boqueirão;25;PB;2;1;1;2502508;Boqueirão;25;PB;1;1;1;1;394.2;322.6;349.4;420.8;0;1;100;120;80;60;0;360
748003;2024;NA;NA;;NA;;NA;NA;NA;2602605;Brejo da Madre de Deus;26;PE;1;1;1;1;634.9;637.6;600.4;700.6;0;1;180;180;180;200;180;920
2756757;2024;NA;NA;;NA;;NA;NA;NA;2611101;Petrolina;26;PE;1;1;1;1;430.5;532.5;426.3;390;1;1;100;120;80;100;40;440
1805630;2024;NA;NA;;NA;;NA;NA;NA;2604106;Caruaru;26;PE;1;1;1;1;493.7;541.8;483.9;519.7;1;1;160;180;160;160;120;780
1055730;2024;NA;NA;;NA;;NA;NA;NA;3147907;Passos;31;MG;1;1;1;1;466.3;497.9;514.5;448.8;0;1;100;120;120;120;100;560
2824776;2024;29061628;2911303;Gentio do Ouro;29;BA;2;1;1;2933604;Xique-Xique;29;BA;1;1;1;1;423;345.2;414.3;430.8;1;8;0;0;0;0;0;0
3952091;2024;NA;NA;;NA;;NA;NA;NA;3170206;Uberlândia;31;MG;1;1;1;1;489.9;552.5;516.1;455.9;0;1;120;160;100;120;20;520
3665891;2024;35015416;3522406;Itapeva;35;SP;2;1;1;3522406;Itapeva;35;SP;1;1;1;1;445.3;429.5;402.2;406.7;1;1;100;120;60;100;40;420
1390170;2024;NA;NA;;NA;;NA;NA;NA;1302603;Manaus;13;AM;1;1;1;1;484.9;486.2;499.4;518;0;1;120;180;160;160;140;760
3700484;2024;NA;NA;;NA;;NA;NA;NA;1500800;Ananindeua;15;PA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3349950;2024;NA;NA;;NA;;NA;NA;NA;1501709;Bragança;15;PA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3779573;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2486054;2024;NA;NA;;NA;;NA;NA;NA;2907202;Casa Nova;29;BA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3833044;2024;NA;NA;;NA;;NA;NA;NA;2801207;Canindé de São Francisco;28;SE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1091356;2024;NA;NA;;NA;;NA;NA;NA;2304400;Fortaleza;23;CE;1;1;1;1;382;418.7;352.8;391;1;1;40;120;80;60;0;300
1467537;2024;24009334;2400208;Açu;24;RN;2;1;1;2400208;Açu;24;RN;1;1;1;1;383.5;410.9;427.8;383.4;0;1;120;140;120;120;100;600
2264985;2024;NA;NA;;NA;;NA;NA;NA;2304400;Fortaleza;23;CE;1;1;1;1;584.6;568;602.7;734.9;1;1;160;200;140;180;200;880
650381;2024;35010480;3522505;Itapevi;35;SP;2;1;1;3522505;Itapevi;35;SP;1;1;1;1;411.7;511;544.4;551.3;0;1;120;140;120;120;60;560
3495245;2024;31019046;3102209;Alvarenga;31;MG;2;1;1;3123700;Engenheiro Caldas;31;MG;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
2369295;2024;NA;NA;;NA;;NA;NA;NA;2611606;Recife;26;PE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
4177596;2024;NA;NA;;NA;;NA;NA;NA;2910800;Feira de Santana;29;BA;0;1;1;0;NA;618.6;588.3;NA;1;1;160;200;160;200;200;920
191634;2024;31273091;3133006;Itamonte;31;MG;4;1;1;3163706;São Lourenço;31;MG;1;1;1;1;439;417.3;447.8;485.9;1;1;160;160;120;140;200;780
3873422;2024;NA;NA;;NA;;NA;NA;NA;3513801;Diadema;35;SP;0;1;1;0;NA;360.6;598.3;NA;1;1;160;160;160;200;200;880
2333201;2024;35008774;3548500;Santos;35;SP;4;1;1;3548500;Santos;35;SP;1;1;1;1;453.8;449.9;477.5;473.4;0;1;80;120;120;100;80;500
2404963;2024;NA;NA;;NA;;NA;NA;NA;3138203;Lavras;31;MG;1;1;1;1;560.9;621.1;568.8;662.3;0;1;120;120;120;120;120;600
3142434;2024;32043686;3202405;Guarapari;32;ES;2;1;1;3202405;Guarapari;32;ES;1;1;1;1;494.9;378.4;477.1;400;1;4;0;0;0;0;0;0
3381219;2024;NA;NA;;NA;;NA;NA;NA;4101408;Apucarana;41;PR;1;1;1;1;691.4;691.4;647.6;725.3;0;1;160;180;140;180;160;820
3549843;2024;41361989;4106902;Curitiba;41;PR;2;1;1;4106902;Curitiba;41;PR;1;1;1;1;430.4;469;550.5;455.4;1;1;100;120;80;100;100;500
1160013;2024;NA;NA;;NA;;NA;NA;NA;1302603;Manaus;13;AM;1;1;1;1;382.3;544.2;514.8;473.2;0;1;140;120;120;120;80;580
3717520;2024;NA;NA;;NA;;NA;NA;NA;1304062;Tabatinga;13;AM;0;1;1;0;NA;368.4;345.6;NA;1;1;100;100;60;120;40;420
4262754;2024;35022937;3516200;Franca;35;SP;2;1;1;3516200;Franca;35;SP;1;1;1;1;422.4;427.6;527.1;464.6;1;1;120;120;120;140;120;620
1546759;2024;23011661;2312304;São Benedito;23;CE;2;2;1;2312304;São Benedito;23;CE;1;1;1;1;518.5;559.9;557.1;515.7;1;1;140;180;160;160;200;840
1650823;2024;27044866;2703205;Igreja Nova;27;AL;2;1;1;2706703;Penedo;27;AL;1;1;1;1;501.8;372.3;438.2;405.3;1;1;80;120;80;100;80;460
165659;2024;NA;NA;;NA;;NA;NA;NA;1502301;Capitão Poço;15;PA;1;1;1;1;372.7;603.6;581.3;522.1;1;1;120;160;120;160;120;680
1482152;2024;32063512;3205200;Vila Velha;32;ES;4;1;1;3205200;Vila Velha;32;ES;1;1;1;1;582.1;678.2;627.7;580.5;0;1;180;200;160;200;200;940
1998346;2024;15105016;1508357;Vitória do Xingu;15;PA;2;1;1;1500602;Altamira;15;PA;0;1;1;0;NA;403.1;518.8;NA;1;4;0;0;0;0;0;0
1241102;2024;NA;NA;;NA;;NA;NA;NA;4106902;Curitiba;41;PR;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3422690;2024;32059906;3202801;Itapemirim;32;ES;2;1;1;3202801;Itapemirim;32;ES;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2718739;2024;NA;NA;;NA;;NA;NA;NA;5107602;Rondonópolis;51;MT;1;1;1;1;536.2;583.3;579.4;725.4;0;1;160;200;160;200;200;920
1487713;2024;NA;NA;;NA;;NA;NA;NA;1302603;Manaus;13;AM;1;1;1;1;490.8;499.2;508.1;405.3;0;1;120;120;120;120;20;500
3803168;2024;41027051;4101507;Arapongas;41;PR;4;1;1;4101507;Arapongas;41;PR;1;1;1;1;487.4;423.7;509.9;442.7;1;1;100;120;120;120;80;540
3353137;2024;NA;NA;;NA;;NA;NA;NA;2930501;Serrinha;29;BA;1;1;1;1;444;448.4;502.3;422.9;1;6;0;0;0;0;0;0
3448795;2024;NA;NA;;NA;;NA;NA;NA;2504009;Campina Grande;25;PB;1;1;1;1;475.3;410.5;470.6;403.2;1;1;120;120;120;120;160;640
2291037;2024;35500012;3509502;Campinas;35;SP;1;1;1;3509502;Campinas;35;SP;1;1;1;1;575.8;669.1;625.4;701;0;1;160;200;160;180;180;880
2804145;2024;NA;NA;;NA;;NA;NA;NA;3504107;Atibaia;35;SP;1;1;1;1;522.7;629;593.1;524.7;1;1;160;180;140;140;120;740
2330855;2024;NA;NA;;NA;;NA;NA;NA;2507507;João Pessoa;25;PB;1;1;1;1;549.4;604.3;546.7;542.1;1;1;160;180;160;180;180;860
992871;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;515.5;523.2;519.5;577.6;0;1;140;180;140;160;160;780
152613;2024;32040067;3205309;Vitória;32;ES;2;1;1;3205309;Vitória;32;ES;1;1;1;1;394.3;501.2;532.8;384.8;1;1;140;180;160;160;200;840
2344728;2024;35114327;3506102;Bebedouro;35;SP;4;1;1;3506102;Bebedouro;35;SP;1;1;1;1;461.6;558.5;527.2;462;1;1;140;180;140;180;180;820
2523328;2024;NA;NA;;NA;;NA;NA;NA;1200401;Rio Branco;12;AC;1;1;1;1;494.3;431.1;501.6;525;1;1;160;200;140;180;160;840
2403784;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;416.8;352.5;372.8;483.2;0;6;0;0;0;0;0;0
1418853;2024;NA;NA;;NA;;NA;NA;NA;2304400;Fortaleza;23;CE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2031885;2024;13084402;1302603;Manaus;13;AM;2;1;1;1302603;Manaus;13;AM;1;1;1;1;501.9;413.7;529.5;429.7;0;1;120;120;120;140;80;580
484823;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;1;1;1;1;439.8;576.5;583.3;386.3;0;1;120;160;100;160;140;680
1161797;2024;NA;NA;;NA;;NA;NA;NA;3304904;São Gonçalo;33;RJ;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
4215061;2024;NA;NA;;NA;;NA;NA;NA;3550308;São Paulo;35;SP;1;1;1;1;481.4;498.9;459.1;441.4;1;1;80;100;80;100;60;420
558730;2024;NA;NA;;NA;;NA;NA;NA;2408003;Mossoró;24;RN;1;1;1;1;378.7;481.7;567.7;397.9;1;1;140;140;120;140;160;700
536404;2024;27014959;2706307;Palmeira dos Índios;27;AL;2;1;1;2706307;Palmeira dos Índios;27;AL;1;1;1;1;407.3;445.1;450.2;482.1;1;1;80;120;100;100;100;500
2682849;2024;35498646;3550308;São Paulo;35;SP;4;1;1;3513801;Diadema;35;SP;1;1;1;1;582.9;531;565.7;638.9;0;1;140;140;120;120;120;640
2743696;2024;41415248;4101804;Araucária;41;PR;2;1;1;4101804;Araucária;41;PR;1;1;1;1;385.4;465.8;500.5;398.4;0;4;0;0;0;0;0;0
1227196;2024;NA;NA;;NA;;NA;NA;NA;1500107;Abaetetuba;15;PA;1;1;1;1;355;455;495.8;511.2;0;1;120;140;120;120;100;600
359646;2024;NA;NA;;NA;;NA;NA;NA;4316907;Santa Maria;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2249107;2024;12020249;1200203;Cruzeiro do Sul;12;AC;2;1;1;1200203;Cruzeiro do Sul;12;AC;1;1;1;1;470.5;471.9;569.2;441.5;1;1;120;120;120;100;120;580
96258;2024;NA;NA;;NA;;NA;NA;NA;4309308;Guaíba;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
2279534;2024;NA;NA;;NA;;NA;NA;NA;1505536;Parauapebas;15;PA;1;1;1;1;558;584.7;534;686.1;0;1;160;200;160;180;180;880
3386738;2024;33166935;3304557;Rio de Janeiro;33;RJ;4;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;520.9;572.4;582.8;689.5;0;1;120;200;140;120;60;640
718558;2024;35028502;3540804;Potirendaba;35;SP;2;1;1;3549805;São José do Rio Preto;35;SP;1;1;1;1;408.3;508.6;536.4;647.1;0;1;120;120;100;100;0;440
1199019;2024;NA;NA;;NA;;NA;NA;NA;1721000;Palmas;17;TO;1;1;1;1;501.8;501.7;528.7;494.2;0;1;160;160;200;200;160;880
2034786;2024;29273790;2920403;Manoel Vitorino;29;BA;2;1;1;2918001;Jequié;29;BA;1;1;1;1;526.3;622;529.3;705.7;0;1;160;200;180;180;180;900
1980688;2024;NA;NA;;NA;;NA;NA;NA;2603454;Camaragibe;26;PE;1;1;1;1;411.3;435.6;488.5;450.7;1;1;120;140;120;120;120;620
2621062;2024;NA;NA;;NA;;NA;NA;NA;2304400;Fortaleza;23;CE;1;1;1;1;650.9;667.4;642.6;902.7;1;1;160;200;200;200;180;940
361018;2024;NA;NA;;NA;;NA;NA;NA;2105104;Icatu;21;MA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3591676;2024;NA;NA;;NA;;NA;NA;NA;3548708;São Bernardo do Campo;35;SP;1;1;1;1;576;571.9;549.4;726.5;0;1;120;140;120;140;120;640
4099296;2024;41027809;4112108;Jandaia do Sul;41;PR;2;1;1;4112108;Jandaia do Sul;41;PR;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3937852;2024;11000350;1100205;Porto Velho;11;RO;4;1;1;1100205;Porto Velho;11;RO;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
1483266;2024;NA;NA;;NA;;NA;NA;NA;5213806;Morrinhos;52;GO;1;1;1;1;494.8;456.1;537.8;511.8;0;1;120;180;120;120;180;720
3139618;2024;NA;NA;;NA;;NA;NA;NA;4315602;Rio Grande;43;RS;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
1662106;2024;25122908;2503506;Cacimba de Dentro;25;PB;2;1;1;2503506;Cacimba de Dentro;25;PB;1;1;1;1;457.4;362.6;494.5;493.3;1;1;100;200;100;100;100;600
2824567;2024;NA;NA;;NA;;NA;NA;NA;2106805;Mirinzal;21;MA;1;1;1;1;391.4;408.8;382.7;396.8;0;1;80;40;40;80;40;280
4032196;2024;NA;NA;;NA;;NA;NA;NA;4314902;Porto Alegre;43;RS;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
672229;2024;NA;NA;;NA;;NA;NA;NA;2932903;Valença;29;BA;1;1;1;1;598.7;384.8;527.6;419.1;1;1;140;40;120;160;140;600
2002538;2024;NA;NA;;NA;;NA;NA;NA;2922409;Mutuípe;29;BA;1;1;1;1;522.6;513.4;551.1;412.9;1;1;120;140;120;120;140;640
1218961;2024;21167141;2106706;Mirador;21;MA;2;1;1;2103505;Colinas;21;MA;1;1;1;1;467.9;413.3;431.7;418.3;0;1;100;120;100;100;0;420
3640822;2024;NA;NA;;NA;;NA;NA;NA;3118601;Contagem;31;MG;1;1;1;1;640.2;632.8;614.3;720.8;0;1;120;160;120;180;140;720
129979;2024;42003814;4216602;São José;42;SC;2;1;1;4216602;São José;42;SC;1;1;1;1;492.2;520.2;613.8;631;1;1;160;180;160;200;200;900
4081387;2024;NA;NA;;NA;;NA;NA;NA;1506195;Rurópolis;15;PA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
241309;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
4080547;2024;28012542;2805802;Riachão do Dantas;28;SE;2;1;1;2803500;Lagarto;28;SE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
4055728;2024;NA;NA;;NA;;NA;NA;NA;1501402;Belém;15;PA;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3067849;2024;NA;NA;;NA;;NA;NA;NA;2211001;Teresina;22;PI;1;1;1;1;492.3;591.7;570.1;421.9;0;1;180;200;200;180;180;940
2599713;2024;NA;NA;;NA;;NA;NA;NA;5300108;Brasília;53;DF;1;1;1;1;610.3;676.8;606.2;743.5;0;1;120;180;180;140;160;780
2071230;2024;NA;NA;;NA;;NA;NA;NA;3304557;Rio de Janeiro;33;RJ;0;1;1;0;NA;564.5;611.7;NA;1;1;120;180;140;140;200;780
2800985;2024;29470706;2913606;Ilhéus;29;BA;4;1;1;2913606;Ilhéus;29;BA;1;1;1;1;392.9;493.5;398.1;393.7;0;1;120;160;120;120;120;640
1705584;2024;NA;NA;;NA;;NA;NA;NA;2304103;Crateús;23;CE;0;0;0;0;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
3943560;2024;NA;NA;;NA;;NA;NA;NA;3303708;Paraíba do Sul;33;RJ;1;1;1;1;442.4;519.4;536.9;448.4;0;1;120;120;80;120;120;560
532235;2024;NA;NA;;NA;;NA;NA;NA;2208007;Picos;22;PI;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA
3008541;2024;43061796;4307906;Farroupilha;43;RS;2;1;1;4307906;Farroupilha;43;RS;1;1;1;1;396.1;366.9;397.4;401.8;0;1;140;120;80;80;20;440
62754;2024;24059331;2408102;Natal;24;RN;2;1;1;2408102;Natal;24;RN;1;1;1;1;447.9;507.9;565.8;552.8;1;1;160;200;160;160;140;820
1724591;2024;NA;NA;;NA;;NA;NA;NA;1501709;Bragança;15;PA;1;1;1;1;589.4;634.4;615.7;749.7;1;1;160;160;160;200;200;880
764157;2024;NA;NA;;NA;;NA;NA;NA;1505536;Parauapebas;15;PA;0;1;1;0;NA;326.6;368.3;NA;1;1;100;80;60;80;0;320
788723;2024;NA;NA;;NA;;NA;NA;NA;4109401;Guarapuava;41;PR;1;1;1;1;686.2;675.4;638.7;745.4;0;1;160;180;160;180;200;880
